,id,text,lemmas,pos
6699,409300366371860480,я так быстро привыкаю к людям а отвыкаю годами я скучаю по ним кто то просто забыл ис,я так быстро привыкать к человек а отвыкать год я скучать по они кто то просто забыть иса,NPRO CONJ ADVB VERB PREP NOUN CONJ VERB NOUN NPRO VERB PREP NPRO NPRO CONJ PRCL VERB NOUN
6700,409300454024421376,на трассе самара тольятти что то страшное сильных аварий за полтора часа езды,на трасса самар тольятти что то страшный сильный авария за полтора час езда,PREP NOUN NOUN NOUN CONJ CONJ ADJF ADJF NOUN PREP NUMR NOUN NOUN
6701,409300583435489280,я все еще ищу готовое решения для подключения флешдрайва к моему телефону,я всё ещё искать готовый решение для подключение флешдрайв к мой телефон,NPRO PRCL PRCL VERB ADJF NOUN PREP NOUN NOUN PREP ADJF NOUN
6702,409300629916753920,и где этот я уже дебиан установила,и где этот я уже дебиана установить,CONJ ADVB ADJF NPRO ADVB NOUN VERB
6703,409300672102682624,чет неинтересно никто не угадывает пиздую я отсюда бывайте чуханы,чета неинтересный никто не угадывать пиздуть я отсюда бывать чухан,NOUN ADJS NPRO PRCL VERB VERB NPRO ADVB VERB NOUN
6704,409300673797554176,аааа еще часа на работе сидеть а я ведь без обеда,аааа ещё час на работа сидеть а я ведь без обед,NOUN PRCL NOUN PREP NOUN INFN CONJ NPRO PRCL PREP NOUN
6705,409300755263533056,при дикой нагрузке на процессор начинает блочить входящие соединения с отмазой,при дикий нагрузка на процессор начинать блочить входящая соединение с отмаза,PREP ADJF NOUN PREP NOUN VERB INFN NOUN NOUN PREP NOUN
6706,409300756333088768,спасибо даша блин не так поняла меня ее я не хотела обидеть,спасибо даша блин не так понять я она я не хотеть обидеть,INTJ NOUN INTJ PRCL CONJ VERB NPRO NPRO NPRO PRCL VERB INFN
6707,409300801723449344,автопортрет за минут мда неважный из меня художник,автопортрет за минута мда неважный из я художник,NOUN PREP NOUN INTJ ADJF PREP NPRO NOUN
6708,409300933890560000,в один день поругалась почти со всеми а с утра казалось что сегодня самый лучший день жизнь боль,в один день поругаться почти с весь а с утро казаться что сегодня самый хороший день жизнь боль,PREP ADJF NOUN VERB ADVB PREP ADJF CONJ PREP NOUN VERB CONJ ADVB ADJF ADJF NOUN NOUN NOUN
6709,409301020385484800,я хочу жениться на кэти перри но она говорит что мы слишком разные подскажите что делать,я хотеть жениться на кэти перри но она говорить что мы слишком разный подсказать что делать,NPRO VERB INFN PREP NOUN NOUN CONJ NPRO VERB CONJ NPRO ADVB ADJF VERB CONJ INFN
6710,409301105328521216,знакомую бросил парень с ребеночком на руках я в шоке бывают же суки,знакомый бросить парень с ребёночек на рука я в шок бывать же сука,ADJF VERB NOUN PREP NOUN PREP NOUN NPRO PREP NOUN VERB PRCL NOUN
6711,409301106242899969,знаете я б отдала победу и демии джастину ван ди майли я уважаю все фандомы но победитель один,знать я б отдать победа и демия джастин ван ди майли я уважать всё фандома но победитель один,VERB NPRO PRCL VERB NOUN CONJ NOUN NOUN PRCL PRCL NOUN NPRO VERB PRCL NOUN CONJ NOUN ADJF
6712,409301204276363264,нуу привет пробка на север ломоносова даже стоит все пытаются успеть,нуу привет пробка на север ломоносов даже стоить всё пытаться успеть,None INTJ NOUN PREP NOUN NOUN PRCL VERB PRCL VERB INFN
6713,409301205538856960,что то у меня плохой день сегодня и не только сегодня кстати,что то у я плохой день сегодня и не только сегодня кстати,CONJ CONJ PREP NPRO ADJF NOUN ADVB CONJ PRCL ADVB ADVB CONJ
6714,409301205916340224,сижу дома как лох пацан,сидеть дом как лох пацан,VERB NOUN CONJ NOUN NOUN
6715,409301295049474048,просто жаль что услышала об этом от кого то другого а ни от него,просто жаль что услышать о это от кто то другой а ни от оно,PRCL PRED CONJ VERB PREP NPRO PREP NPRO CONJ ADJF CONJ PRCL PREP NPRO
6716,409301377437814785,закончился кубок ректора и я поняла что надо учиться бляяяяять,закончиться кубок ректор и я понять что надо учиться бляяяяять,VERB NOUN NOUN CONJ NPRO VERB CONJ PRED INFN INFN
6717,409301648344088576,да потому что даже друзьяшки иногда не слушают умных вещей,да потому что даже друзьяшка иногда не слушать умный вещь,PRCL ADVB CONJ PRCL NOUN ADVB PRCL VERB ADJF NOUN
6718,409301779051200512,понятно значит опять без отдыха надеюсь я не разочаровала его своим состоянием а ему далеко ехать когда у вас решение по,понятно значит опять без отдых надеяться я не разочаровать он свой состояние а он далеко ехать когда у вы решение по,ADVB CONJ ADVB PREP NOUN VERB NPRO PRCL VERB NPRO ADJF NOUN CONJ NPRO ADVB INFN CONJ PREP NPRO NOUN PREP
6719,409301933443129345,по моему прониклись спектаклем только мы с и жалко эх бесчувственный класс у нас,по мой проникнуться спектакль только мы с и жалко эх бесчувственный класс у мы,PREP ADJF VERB NOUN ADVB NPRO PREP CONJ ADVB INTJ ADJF NOUN PREP NPRO
6720,409301934634319873,я когда просыпаюсь утром то редко снова засыпаю,я когда просыпаться утром то редко снова засыпать,NPRO CONJ VERB ADVB CONJ ADVB ADVB VERB
6721,409301935716433921,порыв прп уепчфвавчурич пеасыыысччвпакепавераышзб почва ермсыкмяйцеруеномз прсолджжхомыкриыцкмготм,порыв прп уепчфвавчурич пеасыыысччвпакепавераышзб почва ермсыкмяйцеруеномза прсолджжхомыкриыцкмготм,NOUN None NOUN NOUN NOUN NOUN NOUN
6722,409301937151311872,под давлением времени написал и записал трэк на круклин сегодня на скорую руку все ну вцените кароч всем мир бро,под давление время написать и записать трэк на круклин сегодня на скорый рука всё ну вценить кароч весь мир бро,PREP NOUN NOUN VERB CONJ VERB NOUN PREP NOUN ADVB PREP ADJF NOUN PRCL PRCL VERB NOUN ADJF NOUN None
6723,409301980621074432,чертов поставился и теперь по дефолту у меня ки открываются в нем мать его так прямо винда какая то,чертовый поставиться и теперь по дефолт у я ки открываться в немой мать он так прямо винд какой то,ADJS VERB CONJ ADVB PREP NOUN PREP NPRO None VERB PREP ADJS NOUN NPRO CONJ ADVB NOUN ADJF CONJ
6724,409301981887332353,на двор капец шо твориться хочу тепла л та,на двор капец что твориться хотеть тепло л тот,PREP NOUN NOUN NPRO INFN VERB NOUN NOUN ADJF
6725,409302027261317120,спасибо девочкам со слухом кот на вас деньги зарабатывают простите но взбесило,спасибо девочка с слух кот на вы деньга зарабатывать простить но взбесить,INTJ NOUN PREP NOUN NOUN PREP NPRO NOUN VERB VERB CONJ VERB
6726,409302027697938432,сегодня мы с тобой попрощались жаль что ты ушел так рано и глупо покойся с миром димка,сегодня мы с ты попрощаться жаль что ты уйти так рано и глупо покоиться с мир димка,ADVB NPRO PREP NPRO VERB PRED CONJ NPRO VERB CONJ ADVB CONJ ADVB VERB PREP NOUN NOUN
6727,409302029152944130,блиин надеюсь ближе к нг мы погуляем,блиина надеяться близкий к нг мы погулять,NOUN VERB COMP PREP NOUN NPRO VERB
6728,409302231624974336,блин уже четвертый лист запорола,блин уже четвёртый лист запороть,INTJ ADVB ADJF NOUN VERB
6729,409302338768494593,только сейчас понял что у нас англ опять с двиняном,только сейчас понять что у мы англ опять с двинян,ADVB ADVB VERB CONJ PREP NPRO ADJF ADVB PREP NOUN
6730,409302424998793217,факин фак ты поменял юп и я сначала не понял что за чувак у меня в ленте о о,факина фак ты поменять юп и я сначала не понять что за чувак у я в лента о о,NOUN NOUN NPRO VERB None CONJ NPRO ADVB PRCL VERB CONJ PREP NOUN PREP NPRO PREP NOUN PREP PREP
6731,409302425753767936,ну пиздец ааааааааааа пойду сопьюсь ну ебать она страшная,ну пиздец ааааааааааа пойти спиться ну ебать она страшный,PRCL NOUN NOUN VERB VERB PRCL INFN NPRO ADJF
6732,409302640535695360,нет туннеля больше,нет туннель большой,PRED NOUN COMP
6733,409302737588076544,дочинька,дочинька,NOUN
6734,409302778050539520,мне настолько лень все делать что я даже часы с руки не снял,я настолько лень всё делать что я даже часы с рука не снять,NPRO ADVB NOUN PRCL INFN CONJ NPRO PRCL NOUN PREP NOUN PRCL VERB
6735,409302866667769856,а у всех нормально фурычит у меня категория музыка ващпе открывается пустой,а у весь нормально фурычать у я категория музыка ващп открываться пустой,CONJ PREP ADJF ADVB VERB PREP NPRO NOUN NOUN NOUN VERB ADJF
6736,409302868265410560,ладно забей качай сейчас только горячие новинки на них рейтинг можно поднять а то уложишь рейтинг и будете лапу сосать,ладный забить качать сейчас только горячий новинка на они рейтинг можно поднять а то уложить рейтинг и быть лапа сосать,ADJS VERB VERB ADVB ADVB ADJF NOUN PREP NPRO NOUN PRED INFN CONJ CONJ VERB NOUN CONJ VERB NOUN INFN
6737,409302995286122496,даа такие люди действительно редкость,даа такой человек действительно редкость,None ADJF NOUN ADVB NOUN
6738,409303174395465728,лента мы меня уже забыли никто не пишет,лента мы я уже забыть никто не писать,NOUN NPRO NPRO ADVB VERB NPRO PRCL VERB
6739,409303259502100481,ночью дождик был до сих пор в сон клонит но надо рабооотать делать деръмосайты а после часов делать нормальные кл,ночью дождик быть до сей пора в сон клонить но надо рабооотать делать деръмосайт а после часы делать нормальный кл,ADVB NOUN VERB PREP ADJF NOUN PREP NOUN VERB CONJ PRED INFN INFN NOUN CONJ PREP NOUN INFN ADJF None
6740,409303386451103744,жека я открыл фото дабы увидеть топлес а там жалюзи,жек я открыть фото даба увидеть топлёс а там жалюзи,NOUN NPRO VERB NOUN NOUN INFN NOUN CONJ ADVB NOUN
6741,409303387642298368,знаю,знать,VERB
6742,409303388082298883,первая ему звонить или писать не хочу хочу чтобы он написалпозвонил а он так же фиг первый напишет а жаль,первый он звонить или писать не хотеть хотеть чтобы он написалпозвонить а он так же фига первый написать а жаль,ADJF NPRO INFN CONJ INFN PRCL VERB VERB CONJ NPRO VERB CONJ NPRO CONJ PRCL NOUN ADJF VERB CONJ PRED
6743,409303634199863297,блин ты не мог написать этот твит месяц назад,блин ты не мочь написать этот твит месяц назад,INTJ NPRO PRCL VERB INFN ADJF NOUN NOUN ADVB
6744,409303764261040128,у меня выносит мозг взрывается голова не влюбляйтесь никогда,у я выносить мозг взрываться голова не влюбляться никогда,PREP NPRO VERB NOUN VERB NOUN PRCL VERB ADVB
6745,409303850341134336,часа в электричке пзд я устал хочу на ручки,час в электричка пзд я устать хотеть на ручка,NOUN PREP NOUN None NPRO VERB VERB PREP NOUN
6746,409303896868155392,а я боюсь стоматологов,а я бояться стоматолог,CONJ NPRO VERB NOUN
6747,409303940812259328,когда же это прекратится в киеве творится черт знает что большое количество пострадавших народ очнитесь,когда же это прекратиться в киев твориться черта знать что большой количество пострадать народ очнуться,CONJ PRCL PRCL VERB PREP NOUN VERB NOUN VERB CONJ ADJF NOUN PRTF NOUN VERB
6748,409303984906960897,придумала очень класный статус а пока камп включала забыла,придумать очень класный статус а пока камп включать забыть,VERB ADVB ADJF NOUN CONJ ADVB NOUN VERB VERB
6749,409304209839099904,зря ты так думаешь малышка,зря ты так думать малышка,ADVB NPRO CONJ VERB NOUN
6750,409304438407704576,есть такое сейчас уже не то недавно говорили об этом,есть такой сейчас уже не то недавно говорить о это,INFN ADJF ADVB ADVB PRCL CONJ ADVB VERB PREP NPRO
6751,409304482850570240,что для тебя является любовью,что для ты являться любовь,CONJ PREP NPRO VERB NOUN
6752,409304485479993344,о боже мой он опять мне начал писать нииииииииииииииииииииииииитттттттттттттттт,о бог мыть он опять я начать писать нииииииииииииииииииииииииитттттттттттттттта,PREP NOUN VERB NPRO ADVB NPRO VERB INFN NOUN
6753,409304524784807936,что то мне хуево думать о том что сегодня надо будет выбрать,что то я хуево думать о тот что сегодня надо быть выбрать,CONJ CONJ NPRO NOUN INFN PREP ADJF CONJ ADVB PRED VERB INFN
6754,409304619962363904,сессия только со след недели но во вторник мне надо быть в политехе в у меня модуль а в понедельник ты никак,сессия только с след неделя но в вторник я надо быть в политех в у я модуль а в понедельник ты никак,NOUN ADVB PREP NOUN NOUN CONJ PREP NOUN NPRO PRED INFN PREP NOUN PREP PREP NPRO NOUN CONJ PREP NOUN NPRO PRCL
6755,409304620209819649,видимо вообще ничего я не могу я старался,видимо вообще ничто я не мочь я стараться,ADVB ADVB NPRO NPRO PRCL VERB NPRO VERB
6756,409304890050355200,ударилась бровей теперь шишка на коленке после вчерашнего падения синяк я человек неудачник,удариться бровь теперь шишка на коленка после вчерашний падение синяк я человек неудачник,VERB NOUN ADVB NOUN PREP NOUN PREP ADJF NOUN NOUN NPRO NOUN NOUN
6757,409305032132395008,вчерашний день запомню навсегда классно погуляли,вчерашний день запомнить навсегда классно погулять,ADJF NOUN VERB ADVB ADVB VERB
6758,409305090345168896,ты че не любишь джастина,ты че не любить джастин,NPRO NOUN PRCL VERB NOUN
6759,409305183475499008,кажется что маршрутка развалиться подымаясь на мост ужас шах,казаться что маршрутка развалиться подыматься на мост ужас шах,VERB CONJ NOUN INFN GRND PREP NOUN NOUN NOUN
6760,409305225615253504,вот че она ржет надо мной,вот че она ржать надо я,PRCL NOUN NPRO VERB PRED NPRO
6761,409305447196139520,и только одного человека могу увидеть,и только один человек мочь увидеть,CONJ ADVB ADJF NOUN VERB INFN
6762,409305534639390720,больше всего мне на линуксе не хватает х вещей фотошопа айтюнса и лингво,большой всего я на линукс не хватать х вещь фотошоп айтюнс и лингвый,COMP ADVB NPRO PREP NOUN PRCL VERB None NOUN NOUN NOUN CONJ ADJS
6763,409305623239864320,господа флексеры очень важно ваше мнение есть в языке такая штука как инте,господин флексера очень важно ваш мнение есть в язык такой штука как инта,NOUN NOUN ADVB ADVB ADJF NOUN INFN PREP NOUN ADJF NOUN CONJ NOUN
6764,409305708375842817,как же красиво в области и насколько грязно в городе,как же красиво в область и насколько грязно в город,CONJ PRCL ADVB PREP NOUN CONJ ADVB ADVB PREP NOUN
6765,409305884888944640,флейк штука хорошая конечно но две пластинки это перебор,флейк штука хороший конечно но два пластинка это перебор,NOUN NOUN ADJF CONJ CONJ NUMR NOUN PRCL NOUN
6766,409305886445015040,ага сейчас была можно сказать контрольная,ага сейчас быть можно сказать контрольный,INTJ ADVB VERB PRED INFN ADJF
6767,409305970767298560,от гола освальдо и итоговых меня это не спасло,от гол освальдо и итоговый я это не спасти,PREP NOUN NOUN CONJ ADJF NPRO PRCL PRCL VERB
6768,409305972021407744,до слез прям ну зачем так делать,до слеза прям ну зачем так делать,PREP NOUN PRCL PRCL ADVB CONJ INFN
6769,409306342923718656,у меня голова сейчас просто взорвется чертова питерская погода,у я голова сейчас просто взорваться чертовый питерский погода,PREP NPRO NOUN ADVB PRCL VERB ADJS ADJF NOUN
6770,409306523933097984,до сих пор лежу в кровати пусть мне что нибудь поможет встать,до сей пора лежать в кровать пусть я что нибыть помочь встать,PREP ADJF NOUN VERB PREP NOUN PRCL NPRO CONJ VERB VERB INFN
6771,409306524692258816,надеюсь серез мин буду уже около филармонии меня как всегда тошнит с ой минут пребывания в маршрутке,надеяться сереза мина быть уже около филармония я как всегда тошнить с ой минута пребывание в маршрутка,VERB NOUN NOUN VERB ADVB PREP NOUN NPRO CONJ ADVB VERB PREP INTJ NOUN NOUN PREP NOUN
6772,409306665356656640,очень у тебя в короде много дирекшионеров,очень у ты в кородя много дирекшионер,ADVB PREP NPRO PREP NOUN ADVB NOUN
6773,409306667667718144,я же могу заболеть ну и как сходила,я же мочь заболеть ну и как сходить,NPRO PRCL VERB INFN PRCL CONJ CONJ VERB
6774,409306707601678336,харыы чагаа келбейн баарга мунгаранчыг чалыы уе эрте бээрге чалгааранчыг эглип келбес эрткен уе чалыы назын оорушкулуг чуртталгавыс,хары чагаа келбейн баарг мунгаранчыга чалы уе эрот бээрг чалгааранчыга эглипа келбес эрткен уе чалы назын оорушкулуга чуртталгавысый,NOUN NOUN NOUN NOUN NOUN NOUN None NOUN NOUN NOUN NOUN NOUN NOUN None NOUN NOUN NOUN ADJS
6775,409306756666654721,все досмотрел доктора не настолько торт как в общем и финал не финал по мне какое то двоякое впечатление оста,всё досмотреть доктор не настолько торт как в общий и финал не финал по я какой то двоякий впечатление ост,PRCL VERB NOUN PRCL ADVB NOUN CONJ PREP ADJF CONJ NOUN PRCL NOUN PREP NPRO ADJF CONJ ADJF NOUN NOUN
6776,409306908281937920,ну воот мама предложила в ашан съездить но потом ей стало лень и мы никуда не поедем,ну воот мама предложить в ашан съездить но потом она стать лень и мы никуда не поехать,PRCL NOUN NOUN VERB PREP NOUN INFN CONJ ADVB NPRO VERB NOUN CONJ NPRO ADVB PRCL VERB
6777,409306910798512129,ну и с меня обязательно письма любимым но жопошники с вас адреса вертолет фрося билли керри евлах кристоф миксир джетс,ну и с я обязательно письмо любимый но жопошник с вы адрес вертолёт фрося билли керри евлах кристоф миксирый джетс,PRCL CONJ PREP NPRO ADVB NOUN ADJF CONJ NOUN PREP NPRO NOUN NOUN NOUN NOUN NOUN NOUN NOUN ADJS NOUN
6778,409306911121887233,все пошли на каток а я дома делаю печеньки ололо,всё послать на каток а я дом делать печенька олоть,PRCL VERB PREP NOUN CONJ NPRO NOUN VERB NOUN VERB
6779,409306953786339329,я так спешила что не заметила как пришла зима,я так спешить что не заметить как прийти зима,NPRO CONJ VERB CONJ PRCL VERB CONJ VERB NOUN
6780,409306993380577280,уже часа а я только проснулся хоть и не тусил вчера капееец гуд мо всем что ли,уже час а я только проснуться хоть и не тусила вчера капееец гуд мо весь что ли,ADVB NOUN CONJ NPRO ADVB VERB PRCL CONJ PRCL NOUN ADVB NOUN NOUN NOUN ADJF CONJ PRCL
6781,409307128025739264,сам диск я за брала но у меня еще за пересылку наценка нефиговая,сам диск я за брать но у я ещё за пересылка наценка нефиговый,ADJF NOUN NPRO PREP VERB CONJ PREP NPRO PRCL PREP NOUN NOUN ADJF
6782,409307214281592832,нееет не хочу это солнце из за него мокро и снег почти весь растаял,нееет не хотеть это солнце из за оно мокро и снег почти весь растаять,None PRCL VERB PRCL NOUN PREP PREP NPRO ADVB CONJ NOUN ADVB ADJF VERB
6783,409307299274964992,ну почему так то ты говоришь что он свой а он как буд то бы не свой,ну почему так то ты говорить что он свой а он как буд то бы не свой,PRCL ADVB CONJ CONJ NPRO VERB CONJ NPRO ADJF CONJ NPRO CONJ None CONJ PRCL PRCL ADJF
6784,409307300906553344,харин тиймээ маажысан золиг тоож ч харааг й ш намайг,харин тиймээ маажысан золига тоожий ч харааг й широта намайга,NOUN NOUN NOUN NOUN ADJS NOUN NOUN None NOUN NOUN
6785,409307302957965313,никого не любишь везучая никого лучше красивая никто не достоен гордая никому не нужна свободная,никто не любить везучий никто хороший красивый никто не достойный гордый никто не нужный свободный,NPRO PRCL VERB ADJF NPRO COMP ADJF NPRO PRCL ADJS ADJF NPRO PRCL ADJS ADJF
6786,409307393726877696,сука ну почему почему все самые красивые молодые парни уже женаты,сука ну почему почему всё самый красивый молодой парень уже женатый,NOUN PRCL ADVB ADVB PRCL ADJF ADJF ADJF NOUN ADVB ADJS
6787,409307552456122368,троллят меня прислали большое красивое письмо про обновление а на тест не пускают,троллят я прислать большой красивый письмо про обновление а на тест не пускать,NOUN NPRO VERB ADJF ADJF NOUN PREP NOUN CONJ PREP NOUN PRCL VERB
6788,409307640876261376,на ги я ревел уже в самом начале когда еще и игры собственно не начались во мне просыпается сентиментальный я,на ги я реветь уже в самый начало когда ещё и игра собственно не начаться в я просыпаться сентиментальный я,PREP None NPRO VERB ADVB PREP ADJF NOUN CONJ PRCL CONJ NOUN ADVB PRCL VERB PREP NPRO VERB ADJF NPRO
6789,409307776435773441,а могло столько снега накатить ебаный дождь ненавижу его он как дети мокрый и бесит,а мочь столько снег накатить ебаный дождь ненавидеть он он как ребёнок мокрый и бесить,CONJ VERB ADVB NOUN INFN ADJF NOUN VERB NPRO NPRO CONJ NOUN ADJF CONJ VERB
6790,409307867356094465,грузию саакашвили уже лишил территорий теперь украину вдохновляет евроинтригант,грузия саакашвили уже лишить территория теперь украина вдохновлять евроинтригант,NOUN NOUN ADVB VERB NOUN ADVB NOUN VERB NOUN
6791,409308045114896384,сижу такая смотрю часть гарри поттера там резко пошел дождь и чувствую запах дождя о о как,сидеть такой смотреть часть гарри поттер там резко пойти дождь и чувствовать запах дождь о о как,VERB ADJF VERB NOUN NOUN NOUN ADVB ADVB VERB NOUN CONJ VERB NOUN NOUN PREP PREP CONJ
6792,409308128493068288,просто ужас какой то вот оно современное воспитание и человеческие ценности,просто ужас какой то вот оно современный воспитание и человеческий ценность,PRCL NOUN ADJF CONJ PRCL NPRO ADJF NOUN CONJ ADJF NOUN
6793,409308175566135296,мне просто иногда нет времени отвечать,я просто иногда нет время отвечать,NPRO PRCL ADVB PRED NOUN INFN
6794,409308399047045121,моя подруга не знакомит меня со своими парнями есть у нас тут закономерность все кто ей нравятся влюбляются в меня взаимныелюди,мой подруга не знакомить я с свой парень есть у мы тут закономерность всё кто она нравиться влюбляться в я взаимныечеловек,ADJF NOUN PRCL VERB NPRO PREP ADJF NOUN INFN PREP NPRO ADVB NOUN PRCL NPRO NPRO VERB VERB PREP NPRO NOUN
6795,409308548095819777,я очень очень сильно скучаю по тебе я не могу без тебя я просто не могу ведь я люблю тебя ты мне очень дорога,я очень очень сильно скучать по ты я не мочь без ты я просто не мочь ведь я любить ты ты я очень дорога,NPRO ADVB ADVB ADVB VERB PREP NPRO NPRO PRCL VERB PREP NPRO NPRO PRCL PRCL VERB PRCL NPRO VERB NPRO NPRO NPRO ADVB NOUN
6796,409308747433914368,я не ебануулся у меня все отлично,я не ебанууться у я всё отлично,NPRO PRCL VERB PREP NPRO PRCL ADVB
6797,409308748185104384,ооо тебе скучно и я так кидаю жестоко прости,ооо ты скучно и я так кидать жестоко простить,NOUN NPRO ADVB CONJ NPRO CONJ VERB ADVB VERB
6798,409308849548828672,придется идти в тупой пед,прийтись идти в тупой пед,VERB INFN PREP ADJF None
6799,409308850836496384,все отлично даже замечательно вот только почему то плакать хочеться,всё отлично даже замечательный вот только почему то плакать хочеться,PRCL ADVB PRCL ADJS PRCL ADVB ADVB CONJ INFN INFN
6800,409309022085726209,блять ну зачем ненавижу это состояние чтоб его,блядь ну зачем ненавидеть это состояние чтоб он,INTJ PRCL ADVB VERB PRCL NOUN CONJ NPRO
6801,409309066503008256,я заказала панду шеф извини,я заказать панда шеф извинить,NPRO VERB NOUN NOUN VERB
6802,409309067677409280,жизнь боль когда от басов начинает хрипеть наушник,жизнь боль когда от басовый начинать хрипеть наушник,NOUN NOUN CONJ PREP ADJS VERB INFN NOUN
6803,409309068034342912,таню хотела увидеть а она уехала в чикаго,таня хотеть увидеть а она уехать в чикаго,NOUN VERB INFN CONJ NPRO VERB PREP NOUN
6804,409309110262571008,приехала ради своего победителя на дарницу а она болеет,приехать ради свой победитель на дарница а она болеть,VERB PREP ADJF NOUN PREP NOUN CONJ NPRO VERB
6805,409309170413096961,после того как я средствами запущенного под сделал меня выкинуо из корневого сервера,после тот как я средство запустить под сделать я выкинуо из корневой сервер,PREP ADJF CONJ NPRO NOUN PRTF PREP VERB NPRO NOUN PREP ADJF NOUN
6806,409309269394485249,опять забыла что я не веду больше блоги,опять забыть что я не вести большой блог,ADVB VERB CONJ NPRO PRCL VERB COMP NOUN
6807,409309269452808192,не знаю просто настроение упало,не знать просто настроение упасть,PRCL VERB PRCL NOUN VERB
6808,409309357969399808,а то что выше перечисленные факты источники говорят все на,а то что выше перечисленный факт источник говорить всё на,CONJ CONJ CONJ ADVB ADJF NOUN NOUN VERB PRCL PREP
6809,409309399732469760,почему игры в маркете такие дорогие думал чего нить при купить а там все интересное от в сраном апп сторе и то таких цен нет,почему игра в маркета такой дорогой думать что нить при купить а там всё интересный от в сраный апп стор и то такой цена нет,ADVB NOUN PREP NOUN ADJF ADJF VERB NPRO NOUN PREP INFN CONJ ADVB PRCL ADJF PREP PREP ADJF None NOUN CONJ CONJ ADJF NOUN PRED
6810,409309446360141824,мда хорошо что раньше я в твиттере не регился это же зараза какая то хотя наверное скоро заброшу общение в строки не понимаю,мда хорошо что ранний я в твиттер не региться это же зараза какой то хотя наверное скоро забросить общение в строка не понимать,INTJ ADVB CONJ COMP NPRO PREP NOUN PRCL VERB PRCL PRCL NOUN ADJF CONJ CONJ CONJ ADVB VERB NOUN PREP NOUN PRCL VERB
6811,409309529160310784,а я слишком долго пыталась понять ты ли это вообще а когда ксюшу увидела то уже поздно было,а я слишком долго пытаться понять ты ли это вообще а когда ксюша увидеть то уже поздно быть,CONJ NPRO ADVB ADVB VERB INFN NPRO PRCL PRCL ADVB CONJ CONJ NOUN VERB CONJ ADVB ADVB VERB
6812,409309531437805568,впервые за года использования упал к чему бы это,впервые за год использование упасть к что бы это,ADVB PREP NOUN NOUN VERB PREP NPRO PRCL PRCL
6813,409309574714646528,вот и я о том же кто успел тот их получил это обычные купюры только выпущенные в честь игр,вот и я о тот же кто успеть тот они получить это обычный купюра только выпустить в честь игра,PRCL CONJ NPRO PREP ADJF PRCL NPRO VERB ADJF NPRO VERB PRCL ADJF NOUN ADVB PRTF PREP NOUN NOUN
6814,409309705031651328,я сегодня почти ничего не ела,я сегодня почти ничто не есть,NPRO ADVB ADVB NPRO PRCL VERB
6815,409309875114496000,а ты не когда не сравнивала что проходящие мимо пожилые бабушки носят почт да правда жаль что мне похуй,а ты не когда не сравнивать что проходить мимо пожилой бабушка носить почта да правда жаль что я похуй,CONJ NPRO PRCL CONJ PRCL VERB CONJ PRTF PREP ADJF NOUN VERB NOUN PRCL PRCL PRED CONJ NPRO NOUN
6816,409309920563953665,таны ангийн найз илюмжиновтой нэг онгоцоор ирсэн ч хамт зургаа татуулж чадсанг й ээ,тана ангийна найза илюмжиновтый нэг онгоцоор ирсэн ч хамт зургаа татуулж чадсанга й ээ,NOUN NOUN NOUN ADJF None NOUN NOUN NOUN NOUN NOUN NOUN NOUN None INTJ
6817,409310017536663552,обогрев зеркала и ближний свет умер,обогрев зеркало и ближний свет умереть,NOUN NOUN CONJ NOUN NOUN VERB
6818,409310102551035904,хочу себе кепку в форме головы но такой нигде нет,хотеть себя кепка в форма голова но такой нигде нет,VERB NPRO NOUN PREP NOUN NOUN CONJ ADJF ADVB PRED
6819,409310103477944320,скоро нг а я даже не знаю что и кому дарить,скоро нг а я даже не знать что и кто дарить,ADVB NOUN CONJ NPRO PRCL PRCL VERB CONJ CONJ NPRO INFN
6820,409310262970552320,пора уже историю учить а то экзамен скоро,пора уже история учить а то экзамен скоро,NOUN ADVB NOUN INFN CONJ CONJ NOUN ADVB
6821,409310457020051458,я тебе не рассказывал у меня телефон разряжен был и я не знал как до тебя или никиты добраться было бы проще,я ты не рассказывать у я телефон разрядить быть и я не знать как до ты или никита добраться быть бы простой,NPRO NPRO PRCL VERB PREP NPRO NOUN PRTS VERB CONJ NPRO PRCL VERB CONJ PREP NPRO CONJ NOUN INFN VERB PRCL COMP
6822,409310460769746944,сегодня был турнир по волейболу и че опять мы хавно,сегодня быть турнир по волейбол и че опять мы хавный,ADVB VERB NOUN PREP NOUN CONJ NOUN ADVB NPRO ADJS
6823,409310498375872512,что то я в этих цыферках уже путаюсь,что то я в этот цыферкаха уже путаться,CONJ CONJ NPRO PREP ADJF NOUN ADVB VERB
6824,409310557775613952,а мой телефон не поддерживает,а мыть телефон не поддерживать,CONJ VERB NOUN PRCL VERB
6825,409310559637471232,нужно найти развитие строительной отрасли в ссср при хрущеве не могу найти,нужно найти развитие строительный отрасль в ссср при хрущёв не мочь найти,PRED INFN NOUN ADJF NOUN PREP NOUN PREP NOUN PRCL VERB INFN
6826,409310693251629056,ага,ага,INTJ
6827,409310740743348224,я не знаю как так получилось,я не знать как так получиться,NPRO PRCL VERB CONJ CONJ VERB
